text,label
Застройщики готовятся к «заморозкам»,realty
Квартиры по-военному (фото),realty
Кризис и ВТБ заморозили «Невскую ратушу»,realty
Смольный отнесся к строителям по-банковски,realty
Реновация сбрасывает балласт,realty
Торговые центры держат арендаторов ставками,realty
Банки прочитали рекомендацию ЦБ про 39 руб./долл. И только,realty
Недостроенный православный центр отошел Маламагомеду Малахмаеву (фото),realty
Комфорт и сопутствующие ему бонусы для жителей ЖК «Янила Кантри» (фото),realty
Аренда - в ожидании падения,realty
КУГИ доверили молодому доктору (фото),realty
Застройщики останутся без покупателей,realty
C петербургских строек ушли мигранты,realty
"Выживет тот, кто будет строить",realty
«Ленстройтрест» создает дружелюбное пространство,realty
УФАС грозится отнять ПТМЗ у партнера Тимченко,realty
Антикризисные меры обсудили на Рождественском саммите недвижимости (фото),realty
Рынок инвестиций впал в анабиоз,realty
Новостройка в своем районе: есть ли выбор,realty
Инвестировать? С умом (фото),realty
Народ понес деньги на стройки,realty
ТОП-10 самых необычных детских садов мира (фото),realty
Владелец агентства «Абсолют» купил стадион «Арсенал» на Металлистов,realty
Беслан Берсиров: «Строительный трест» не меняет своих планов,realty
"Смольный забыл про налоги для ДЛТ и ""Невской ратуши""",realty
"Перспективы жителей ""Янила Кантри""",realty
Александр Вахмистров: В России нет жилищной политики,realty
Рост евро может «заморозить» стройки,realty
Долларовые ипотечники расстаются с квартирами,realty
Судей поселят с видом на Стрелку (фото),realty
Пять городов будущего (фото),realty
Новости компаний,realty
Группа ЦДС,realty
Московские банкиры поглотили EMLS (фото),realty
Виктор Лебедев: «Мы продумываем каждый метр» (фото),realty
Проект петербургского «Винзавода» кризис похоронил дважды (фото),realty
Припарковаться можно в «Юттери» (фото),realty
"Химзавод ""Реактив"" обороняется от жилой застройки",realty
Семейное жилье - это не студия,realty
Дворец с видом на Лавру (фото),realty
Цены на новостройки растут,realty
Арендаторы перейдут к плану Б,realty
Смольный нарисовал «Галерее» и «Стокманну» новый ценник,realty
Качество жизни - общими усилиями,realty
Стадион «Арсенал» продают для застройки (фото),realty
Японский резидент пришел в Greenstate (фото),realty
Петербуржцы страхуются от кризиса покупкой жилья,realty
Особняк для встречи с Чайкой (фото),realty
Ипотека – только дорогие рубли,realty
Потерять вид на Смольный собор (фото),realty
Директор ЛДМ вырастил из кафе гостиницу (фото),realty
"Пока Россия искала единство, Петербург терял деревья (фото)",realty
«Ленстройтрест» выводит на рынок новый бренд (фото),realty
Прокуратура нашла нарушения в работе компании «Неохим» Шота Ботерашвили,realty
Пригород с петербургской пропиской,realty
Городу-спутнику Южный выключили зеленый свет,realty
Повышение налога на петербургские квартиры отложили на год,realty
Юрий Молчанов построил под Сестрорецком жилые скворечники (фото),realty
Материнский капитал бросили на ипотеку (фото),realty
Молчанов покупает санаторий «Дюны» и 38 га у залива в придачу,realty
"Отдать за «двушку» 2,5 миллиона и забыть",realty
Новостройки укрупняются до КОТов,realty
Дача Дурново вышла на рынок (фото),realty
Право на роскошь для Верховного суда (фото),realty
Арендаторы не потянули приватизацию Смольного,realty
Жилье в новостройке: с ремонтом или без?,realty
"Льготникам купят жилье на 5,7 млрд. Но не сейчас",realty
Петербургские вузы возьмут под патронаж школу в «Янила Кантри» (фото),realty
Новая элита смещается с Крестовского в исторический центр,realty
Дом Штакеншнейдера разбирают втихую (фото),realty
Как изменится налог на недвижимость,realty
К борьбе за участок на Робеспьера подключили ФАС,realty
Новости компаний,realty
Строительный рынок готовят к самозачистке,realty
Градозащитников просят заплатить за прокуроров,realty
Покупатели тянут «Филина» в прокуратуру,realty
«Красное знамя» вместо культуры отдадут под жилье,realty
Смольный готовит перестановку застройщиков,realty
Квадратный метр для ПМЖ,realty
Жилищное налогообложение меняют,realty
Представитель турбизнеса арестован из-за квартиры,realty
Как искусство потеснило «Газпром» (фото),realty
РЖД заедут на Петровский (фото),realty
На юге строится новый Питер,realty
Смольный готовит бульдозеры для «Алекс-фитнеса» (фото),realty
Новостройки в Янино: в поисках инфраструктуры,realty
"Жители «Никитинской усадьбы» дали Полтавченко наказ (фото, видео)",realty
Жилье по осени приобретают,realty
Застройщик корректирует планы,realty
Кадастровую оценку поручили своим,realty
Синопская набережная обнажится для жилья,realty
Новостройки: «жаркое» лето - 2014,realty
"Вернули Крым, вернем и санаторий",realty
Главного военного врача вскрыли на 100 млн,realty
За халатность заплатит бюджет,realty
«Лучший выбор» готовится к заселению (фото),realty
Смольный не принял жилье у Fort Group (фото),realty
Смольный поднимает ставки,realty
Смольный растянет очередь за жильем,realty
Что не поделил застройщик с жителями Александрино,realty
Группе ЛСР отказали в жилье,realty
«Малоэтажка» осваивает новые горизонты,realty
Продуманный бульвар для «IQ Гатчины» (фото),realty
Инвестиционный бум в Греции (фото),realty
Смольный отказал Пугачевой в мечте (фото),realty
"Новая жизнь вокруг метро ""Девяткино""",realty
«Город» недостроенного жилья,realty
Реконструкция Никольских рядов не пройдет незаметно (фото),realty
"Восстания, 13, вступил в бой с мансардой (фото)",realty
Полицейские страсти по Кочубею,realty
Аренда начала падение,realty
Архитекторы ответят за «градостроительные ошибки»,realty
«Стокманн» пустил волну (фото),realty
Новости компаний,realty
Рынок первичной недвижимости разогревают летними скидками,realty
СК не нашёл похитителей «Чёрной речки»,realty
Росимущество требует снести «Дом БДТ» (фото),realty
В Петербурге – дефицит качественных жилых проектов,realty
Петербуржцам предлагают жить безопасно (фото),realty
Мария Смирнова: Мы набили шишки на Апраксином дворе,realty
Чем хорош кирпичный дом,realty
"Продажи ""первички"" вернулись в русло",realty
Как Российский аукционный дом сделал подарок партнеру Тимченко,realty
Максим Шубарев: Барьеры от прихода очередных жуликов недостаточно высоки,realty
Квартал-парк против спальника (фото),realty
Недвижимость на Кипре: по-прежнему престижно,realty
Городская торговая инвентаризация,realty
Как шведы строят для россиян (фото),realty
Как проверяют качество на стройках (фото),realty
Россияне переключились на бизнес-объекты,realty
Покупка квартиры с арендатором. Советы немецкого маклера,realty
Оригинальные советы: как подогреть спрос на недвижимость,realty
Курорты Греции сдаются туристам,realty
Побережье Одиссея - римская дача,realty
Курортная Испания: выбор за разумные деньги,realty
Новостройки Янино: планы на будущее,realty
КОТ как тренд,realty
ВНЖ в Латвии: цена «золотой визы» резко выросла,realty
Курортная недвижимость Венецианской Ривьеры: второе рождение,realty
Загородная недвижимость: взвешивайте детали (фото),realty
Офицеров будут судить за квартиру американки,realty
Куда вложить миллион,realty
Смольный ищет застройщиков оптом,realty
Пулковской обсерватории дадут еще света и 2 млн кв метров жилья под боком (фото),realty
Холдинг Setl Group,realty
В первом квартале 2014 года однокомнатные квартиры росли в цене быстрее всего,realty
Названы лучшие строительные компании Петербурга-2013 (фото),realty
«Рюрик» не справился с Петербургом,realty
ЛСР спросил Полтавченко о своем полумиллиарде,realty
Смольный укоротит пригороды,realty
Коммунальный быт в «Пале-Рояле»,realty
Последний намыв,realty
Петербургское жилье и офисы будут «зеленеть»,realty
В Петербурге определят лучших строителей (фото),realty
Новости компаний,realty
Инвестиции в Германии. Доходно и доступно,realty
Венгерский TriGranit вернулся в Петербург,realty
Областные новостройки: на 30% дешевле городских (фото),realty
Смольный не обратил внимания на голодающих дольщиков «Охта-Модерна» (фото),realty
Латвия в еврозоне: 5 трендов на рынке недвижимости,realty
Главное пожелание русских клиентов: что требуют – то и подавай,realty
Московский «НДВ» не прижился в Петербурге,realty
Жилье захлестнула ценовая волна,realty
"Италия – страна с недешевой, но дешевеющей недвижимостью",realty
Что нам стоит МОП построить,realty
Южный выплыл из болота,realty
Крым перейдет на саморегулирование,realty
Рекордная Эстония: падение или рост,realty
«Строительные технологии» прикрылись амнистией,realty
Дворец правосудия построят к 100-летию революции (фото),realty
Германия в сверхнизком бюджете,realty
Дом Гауфа ждут апартаменты,realty
"Крит уже ""раскручен"", но все еще доступен",realty
10 млрд за планы на «Набережную Европы»,realty
"Франция стагнирует, уступая дорогу соседям",realty
Спас на Сенной обгоняет «Пик-2»,realty
Греция: инвестиции в море и солнце,realty
Сувенирные лавки попали в окружение (фото),realty
Строители помогают городу,realty
Шушары просят у Путина спасения от гетто,realty
"Европа о будущем рынков недвижимости после ""крымского вопроса""",realty
Взгляд в Европу-2: второй эшелон стран,realty
"""Невская ратуша"" откроется на грани ""заморозки"" (фото)",realty
Профсоюзы отбили базу на Петровской косе,realty
Недвижимость в хорватской Истрии,realty
Дом как класс (фото),realty
Взгляд в Европу: что и где ищут россияне,realty
Как выгодно инвестировать в новостройки (фото),realty
Ипотека по-армейски,realty
В Шушарах пойдет торг за землю беглого казахского министра,realty
Росреестр перейдет на спецобслуживание,realty
Исторический центр в фазе масштабной перестройки (фото),realty
Где живут политики в Европе,realty
Будва: Добра земля – Црна Гора,realty
Офшор всея Европы,realty
Новости компаний,realty
Компания «Ленстройтрест»,realty
Блатная регистрация недвижимости,realty
Топ-10 стран для инвестиций,realty
"Как ""Пионер"" Смольный обхитрил",realty
Германия: радужные прогнозы еще сильнее подхлестывают спрос,realty
Лидерами развития будут районы на стыке города и области,realty
"Рубль дешевеет, спрос на ипотеку растёт",realty
"Российская ""волна"" в итальянском анклаве",realty
Что будет с ценами на недвижимость,realty
Недвижимость в Хельсинки. Жизнь за строгими фасадами,realty
Квартал и микрорайон: соперники или соратники? (фото),realty
ЗакС обещает скорректировать представления Смольного об обманутых дольщиках,realty
Не остаться без всего: как купить недвижимость в Болгарии,realty
Латвия: как вырваться из квартирного плена,realty
Если с ипотекой не справиться,realty
Русский бизнес в финском лесу: за и против,realty
Суд арестовал жилье у «Квартиры.ру» (фото),realty
Остров Крит – сокровищница преимуществ,realty
"Городские новостройки-2014: что, где, когда",realty
Квартал судов условно согласовали,realty
5 причин переезда главы Пермского края в Лангедок,realty
"ГК «ЦДС», Александр Качаловский: «Строители воплощают в камне и бетоне»",realty
Квартира на постном масле,realty
«Строительный трест» открывает продажи в новом коттеджном посёлке «Сад времени» в Петродворце,realty
Черногория. Рынок в позе лотоса,realty
Антиб – Канны и Ницца в одном флаконе,realty
Сдай арендатора и снимай спокойно,realty
Дорога к горам. Опыт покупки жилья в Будве,realty
Жилком придет за квартирами мертвецов,realty
Евромайдан - путь к жилью в Европе. Взгляд из Киева,realty
Суд увеличил число бездомных,realty
Эстония приумножит вложения в недвижимость,realty
«Ленстройтрест»: «Риск приобретения квартир на этапе бронирования компенсируется скидками в десятки процентов»,realty
"В Европу, поближе к своим",realty
Ладожский вокзал отметят высоткой,realty
Сен-Тропе: 50 лет на пике популярности,realty
Росимущество «перестреляло» ДОСААФ,realty
Латвия останется на волне благодаря ВНЖ,realty
"Прага недорогая, Прага элитная",realty
Новостройки показали рост,realty
Новости компаний,realty
Офисное запустение,realty
Европа: время покупать,realty
«ЮИТ Санкт-Петербург» занялся образованием,realty
Суворовское училище покидает Садовую,realty
Строить детские сады мешают российские нормативы и ментальность (фото),realty
Какую недвижимость россияне покупают в Болгарии,realty
Контрасты жизни в западной Ницце (фото),realty
Мамишева отправят подальше от кладбища,realty
Зачем на стройке инспекция технадзора,realty
Болгария элитная,realty
Бывший вице-губернатор пообещал снести свой забор,realty
5 мифов о недвижимости в Болгарии,realty
"Черногория готовит ""золотые визы""",realty
Детский сад в обмен на налоги,realty
Германия: надежные инвестиции для серьезного капитала,realty
Элитное жилье сквозь дыру в законе (фото),realty
ВНЖ в Греции: быстро и легко,realty
Жителей Ульянки отправят в суд по кругу (фото),realty
Компания Setl City начала строительство нового объекта The Residence на Васильевском острове,realty
Берлин: нестоличные цены на квартиры в мегаполисе,realty
Сцена в подарок Могучему (фото),realty
А Биржа и ныне там,realty
Чем запомнится 2013 год (фото),realty
Много шума для 35 дольщиков,realty
Загородная недвижимость встала из-за Мастер-банка,realty
"Итальянская компания - ""звездный"" Амальфи (фото)",realty
Европа открывается иностранцам,realty
Квартирное нотариальное обременение,realty
Италия: дороговизне кризис не помеха (фото),realty
Ипотечная засуха в Испании: кто виноват и что делать,realty
"Поправки в Генплан: жилья меньше, зелени больше и трасса для VIP",realty
Дома с красивыми пейзажами (фото),realty
Согласование КГИОП задом наперед,realty
"Пьемонт и Ломбардия – разные, но близкие",realty
Стеклянные замки Гостиного двора (фото),realty
Реновация вертолетами (фото),realty
"Детсады повесят на «СПб Реновацию» (фото, видео)",realty
Альпийская мечта (фото),realty
Перезимовать в Европе (фото),realty
В Вяземском саду нужна гостиница для ученых,realty
Новости компаний,realty
Смольный готовит торговцев с Апрашки к поездке на Московское шоссе,realty
Суздальское озеро пополняет канализация (фото),realty
"Легкость подсчета:  1000 евро за ""квадрат"" (фото)",realty
Спальный район как вершина мастерства (фото),realty
Венеция: цены уплывают вверх,realty
Петербургская земля подешевела,realty
"Париж, Марсель и Лазурный Берег становятся доступнее (фото)",realty
"Дом в Европе по цене питерской ""двушки"" (фото)",realty
Застройщики начали спонсировать Смольный,realty
Реальная стоимость иммиграции в Европу,realty
ЗакС дал старт бюджетным инвестициям в Южный,realty
Застройщики скинутся на сети для «Морского фасада»,realty
Топ-10 самых безопасных мест в Европе для инвестиций в недвижимость,realty
Налог на недвижимость ляжет на полки магазинов,realty
"""Черные маклеры"" в Латвии: как избежать обмана",realty
Где живут самые богатые футболисты в Европе,realty
Итальянская Ривьера (фото),realty
"Восстановлению подлежит: лучшие здания, требующие ремонта (фото)",realty
С «Набережной Европы» - на набережную «Древней Греции» (фото),realty
Элитная недвижимость в Ницце: лучшие предложения (фото),realty
Иностранцы сменяют французов на парижском рынке,realty
Михельсон согласился построить школы на намыве,realty
Росреестр присмотрится к дачам Вахмистрова и Филимонова (фото),realty
Новые кварталы в стиле социализма,realty
Судей разбавят деревьями (фото),realty
Королевская жизнь: недвижимость на Сардинии,realty
Римские каникулы: переезжаем в Вечный город (фото),realty
Острова для беззаботной солнечной жизни (фото),realty
Реновация Пискаревки уткнулась в детскую площадку (фото),realty
За трещины у «Стокманна» заплатят жильцы (фото),realty
Хороша страна Болгария...,realty
"Пальма-де-Майорка: купить, пока цены не выросли",realty
От психиатрии к заказному убийству,realty
"В «Никитинской усадьбе» ждут диалога, а не бульдозера",realty
Испанцы возьмут с обладателей ВНЖ налог на московские квартиры,realty
Доминанта судебной неустойки,realty
Жилье на горнолыжных курортах в Германии. Часть 1 (фото),realty
Смушкин привлек Пиотровского в Южный,realty
"Топ-7 испанских домов, получивших награды за дизайн",realty
"Апартаменты от братьев Зингаревичей выходят в продажу (фото, видео)",realty
Новости компаний,realty
Умный город Лазурного берега (фото),realty
Недвижимость в Европе с видом на… жительство (фото),realty
Суд отодвинул ГУИОН от оценки,realty
"""Золотая виза"" = золотое будущее?",realty
Велико-Британия,realty
Языковые противоречия депутата Ковалева,realty
Недвижимость на пляжах Италии,realty
За строительство храмов взялись коммунисты,realty
"""ЛенСпецСМУ"" застроит Уральскую улицу «Самоцветами» (фото)",realty
ВНЖ в Латвии: чего ждать иностранцам?,realty
Смольный уплотнит кварталы социальным жильем,realty
Где живут селебритис в Европе?,realty
Рига. Обаяние Старого города,realty
Q5 возрождается,realty
На защиту небесной линии Петербурга встала Госдума,realty
Швейцарские банки отныне не самые надежные,realty
Голландский рынок признан недооцененным,realty
Реновации Смольного готовят альтернативу,realty
Дом Абазы согласовали под гостиницу,realty
Еврорынки медленно восстанавливаются,realty
Минкульт рассудит КГИОП и бизнес,realty
Жизнелюбивое жилье Венгрии,realty
"""ВТБ Девелопмент"" прощается с Петербургом",realty
Продажи в квартале Шкапина - Розенштейна начали с демпинга (фото),realty
Дорогая София у подножия горы,realty
СК ищет похитителей «Чёрной речки»,realty
Минобороны готовит распродажу,realty
Эстония: близкая и доступная,realty
Сносить нельзя согласовать,realty
VIP-виллы по бросовой цене,realty
19-й округ Парижа: от трущоб к роскоши,realty
Жители Коломяг показали Смольному транспаранты и Аршавина,realty
Недвижимость Европы: где жить и учиться хорошо?,realty
«Золотые ключи» могут потянуть на «десяточку»,realty
Смольный запутался в строительной амнистии (фото),realty
"Латвия фиксирует стоимость ""золотой визы"" в евро",realty
Обследование центра как уравнение с неизвестным,realty
Сможет ли испанский рынок восстановиться по примеру Флориды?,realty
Введение подоходного налога в Андорре не отвадит новых клиентов,realty
Застройщики ставят бизнес на карту,realty
Новости компаний,realty
ЛЭК вступил на путь банкротства,realty
Виллы в Тоскане: жизнь с комфортом среди творений Ренессанса,realty
Мужен: очарование загородной деревни на Лазурном берегу,realty
Футбольные овации поднимают цены,realty
Смольный готов к кадастровым маневрам,realty
Грустный праздник для зоопарка (фото),realty
Эмансипация рынка недвижимости в Италии,realty
Профсоюзы продали «Спартак» (фото),realty
КГА не устроил мотив суда по Фарфоровскому,realty
КГИОП не оставил в Лопухинском саду места для RBI (фото),realty
Дома российских звезд в Юрмале,realty
Швейцарские качели,realty
"Градсовет забраковал высотки у ""Фрунзенской"" (фото)",realty
Конфликт Смольного с застройщиками дошел до приставов,realty
«Никитинская усадьба» будет защищаться в суде (фото),realty
Евро-цена вернулась в 2000-е,realty
Ницца: Русская Гамбетта,realty
Жилье в Монако на вес золота,realty
Реновация центра - уедут все,realty
Посадские бани закрыли окончательно,realty
Российские олигархи облюбовали Баварию,realty
Выигрыш для французских покупателей,realty
Доступная Хорватия,realty
В Европе появится Лас-Вегас,realty
"Смольный переоценил для ""Главстроя"" Апраксин двор",realty
"На место ""Малиновки"" пришел сквер на Долгоозерной (фото)",realty
Оганесян дал «добро» на новый стадион вместо «Прибоя»,realty
Конец строительной империи Амелина,realty
Инвесторы учат Марсельезу,realty
Бюджет «Невской ратуши» растет с инфляцией,realty
All Inclusive для инвесторов,realty
"""Хочу дом с призраком""",realty
Стройка за стеклом,realty
Суд оставил Малиновку без креста,realty
Кипр перепишет остров,realty
Дорогие британские улицы,realty
Метро в Ницце: миф или реальность,realty
Хорватия выиграет от вступления в Евросоюз,realty
Андрей Бакланов: «Это общая тенденция по уничтожению мелких конкурентов крупными игроками»,realty
Египтянин построит курорт в Швейцарии,realty
Новости компаний,realty
Китаю снится небо Лондона,realty
Суд: «Горжилобмен» не обязан проверять законность сделок,realty
Такая недешевая дорогая Франция,realty
Города миллионеров,realty
"Самострой по-петербургски: РЖД, церковь, друзья Путина",realty
Греки скупают болгарские дома,realty
Страны ЕС: жилье дешевеет,realty
Дома «зависли» над Невой,realty
Европу переполняют инновации,realty
Дело Минобороны дошло до Таврического дворца,realty
Новостройки Испании рекордно дешевеют,realty
ВТБ и РЖД поделили участок под кассами,realty
Загородные дома Франции дорожают,realty
Элитное жилье Италии в складчину,realty
Лондон стал еще дороже,realty
Иностранцы скупают недвижимость в Испании,realty
Хорватия в ЕС — без перемен,realty
«Измайловская перспектива»: 50 лет спустя (фото),realty
Россию уважают после 45 стран,realty
Испания продает казенные дома,realty
Евро- «квадрат» теряет в цене,realty
Испания: рейтинг цен на недвижимость,realty
Итальянская ипотека: север доступнее юга,realty
Аппетиты европейцев подсчитали,realty
"""Золотая виза"" Латвии растет в цене",realty
Иностранцы заметили Мюнхен,realty
Латвия: Каждый пятый дом пустой,realty
Судьбу участка на Греческом решит лобби (фото),realty
Французская недвижимость становится доступной,realty
"Испанская ""золотая виза"" подорожает до  500 тысяч евро",realty
Недвижимости Турции беспорядки не помеха,realty
10 причин для покупки недвижимости за рубежом,realty
Город Южный как шанс на жилье,realty
"Суд оставил в силе стройку на месте стадиона ""Прибой""",realty
Глава КУГИ Мария Смирнова: Надо бороться за каждый мяч (фото),realty
"Росстат: почти каждый десятый петербуржец живет в коммуналке, а 15 процентов – в роскоши",realty
Вексельберг меняет Васильевский остров на Петровский,realty
Границы исторического Петербурга не меняются,realty
Охтинский мыс: что дальше?,realty
КГИОП: Наследие Петербурга останется под ЮНЕСКО,realty
Новости компаний,realty
Город-спутник Южный появился в концепции,realty
Старт города локальных мифов,realty
"Горожане выбирают скверы, а не церкви",realty
И на кладбищах растут деревья,realty
Город оформляет документы на кронштадтское Адмиралтейство,realty
Застройщикам предложили явку с повинной,realty
За срыв стройки заплатят активисты,realty
Суд поставил под угрозу программу реновации Ульянки,realty
Суд оценил запах аммиака,realty
Для Конюшенной и Коломны в Смольном начинают маневры,realty
Перевозчик Музея ВМФ не справляется и со строительством фондохранилища РНБ,realty
«Людовик XIV» строится в окружении уголовных дел,realty
"В ЛДПР придумали, чем порадовать россиян к 1 Мая",realty
И двадцатимиллионного штрафа мало,realty
«ПАН» в Малом Гостином дворе не пропал,realty
Главу Центра «Э» ждёт выселение,realty
30 киловатт для начальника железной дороги (фото),realty
Город станет мегадольщиком,realty
Шведы остаются на Фонтанке,realty
Управлять построенным домом застройщики смогут не больше трех месяцев,realty
«Хейнекен» остался без Разина,realty
"Дом, который не построил «СтройСоюз»",realty
Девелоперов подтопили грунтовые воды,realty
"Горсуд: При двойных продажах квартир прав дольщик, фактически получивший жилье",realty
В споре о мансарде на Фурштатской точку поставит суд,realty
Город-спутник Петербурга прошел первые общественные слушания (фото),realty
ЗВО отвоевывает берега залива у Васильевой,realty
На «Охта-Модерн» пожаловались Чайке,realty
Город разрешил общепиту расти,realty
Голкипер Малафеев стал риелтором,realty
Строитель небоскреба облюбовал проспект Блюхера,realty
Незаконно законная стройка,realty
Переуступил долю – заплати налог,realty
Полтавченко избавит Петербург от пояса небоскребов,realty
Строители хотят научить Смольный градостроительству,realty
Строители «башни Петра Великого» продают «Резиденцию на Каменном»,realty
"""Главстрой"" гонят со двора",realty
ДК им. Кирова продано за полмиллиарда. Почти,realty
ЛЭК пошел по судам,realty
Эдуард Акопян: 20 лет спустя,realty
Новости компаний,realty
Московский проспект уткнется в строительные леса (фото),realty
В Петербурге продают мансарду Архангельского (фото),realty
Долги «Строймонтажа» обернулись парковкой,realty
Риэлторы подсчитали стоимость норы хоббита Бильбо,realty
ГОРЯЧИЕ ПРЕДЛОЖЕНИЯ (фото),realty
Детский вопрос решат строители,realty
ЗакСу предложили запретить дольщиков,realty
Антимонопольщики хотят уравнять инвесторов в правах,realty
Минобороны не может обойтись без «Балтроса»,realty
Внутренние войска оставили без госпиталя,realty
Программа реновации центра Петербурга не устроила защитников наследия,realty
Жилье превратят в фан-зону «Зенита»,realty
Рынок недвижимости подморозило,realty
Смольный положил на застройщиков. Инфраструктуру,realty
Незаконная мансарда: Заплатите - уберем (фото),realty
Купил квартиру? Купи и детсад,realty
Аэродром Бычье Поле поделят верфи и заповедник,realty
Высший арбитраж не торопится в Петербург,realty
Дом со львами никак не может открыться (фото),realty
Жилком добавил ложку борьбы в схемы мансард,realty
"Сердюков ушел, «Балтрос» остался",realty
«Измайловской перспективы» нет,realty
Дерипаска готовит «юнтоловский мир»,realty
Власть не спешит мирить застройщиков с петербуржцами,realty
Бизнес выходит на высоту,realty
«Стокманн» ищет цену градостроительной ошибки,realty
Судов не ждут,realty
На «Набережной Европы» остановлены работы,realty
Петербург остается промышленным,realty
Художников отправят в «Кресты» и на Сталепрокатный,realty
Сытнинской не пробиться на торги,realty
Эрмитаж и Чобан занялись образованием,realty
ДК Кирова покупает «Бухингер» (фото),realty
"Градсовет требует увязать «Аврору», «Монблан» и XIX век (фото)",realty
«Атланта» вне закона,realty
От ботаников откусили 25 га на берегу Отрадного (фото),realty
Пехтину разрешили рискнуть здоровьем,realty
Бывший велотрек пытаются застроить и продать,realty
"Мариинка 2: Стройка кончается, затраты - нет (фото)",realty
Дерипаску гонят из Юнтолово,realty
Новости компаний,realty
Мигранты застройщиков бизнеса лишают,realty
Мансарда на Миллионной доросла до Умнова,realty
Петербургское наследство московского застройщика (фото),realty
«Главстрой» предложил Смольному 114 тыс. квадратов жилья,realty
Чиновников признали нуждающимися в жилье,realty
Застройщики: земля от города - теперь дефицит,realty
«Набережная Европы» и девальвация протеста,realty
ЛУКОЙЛ построится на Аптекарской,realty
Губернатор увидел в Комарово храм (фото),realty
Ипотека в 5% - не в этой жизни,realty
«Охтинская дуга» против «Охта -Модерна»,realty
"""Юнтолово"" лишилось перспективы",realty
Дерипаску попросят из заповедника,realty
"""Южному"" спутнику дали cтарт",realty
Мошенницы собрали 23 потерпевших в одной квартире,realty
“Воину В” показали кнут и пряник,realty
«Рюрик» съезжает с Фонтанки,realty
Многодетным семьям землю лучше не ждать,realty
Спонсор Бадмаевой продает дармовую землю в Петергофе,realty
