text,label
"СКА возвращается на «СКА Арену», купленные билеты в Ледовый больше не действительны",sport
Сергей Семак и «Зенит» в кризисе? Отвечает Дмитрий Радченко,sport
Бразильский защитник «Зенита» назвал себя на 50% русским,sport
Российских фигуристов могут допустить до Олимпиады-2026,sport
«Я рыдала». Сергей Семак с женой лишь со второй попытки приземлились в Лондоне,sport
"Ротенберг сказал, когда СКА может вернуться на новую «СКА Арену»",sport
"СКА хватило одной шайбы, чтобы обыграть «Барыс»",sport
Песня сентиментального чемпиона. Как компьютеры изменили шахматный мир,sport
"Зритель пронес дрон на «Газпром Арену». Скорее всего, на стадион он вернется не скоро",sport
Защитник СКА Деанджело заявил о желании вернуться в НХЛ,sport
Семак после провала с «Зенитом» остался и без путешествия по Европе из-за невнимательности жены,sport
"«Что значит чемпионская игра?», или Как Артем Дзюба похоронил «Зенит» в последнем матче года",sport
«Зенит» закончил год вторым поражением подряд,sport
«Это наша земля». Новые фанаты «Зенита» с Fan ID на матче с «Акроном» сделали перф про новые регионы России,sport
Латышонок сыграет в воротах «Зенита» в последнем матче года,sport
«Суперволевой матч». Петербуржцы дебютировали в Юношеской футбольной лиге с серебром,sport
«Чемпионат»: зрителям с российскими номерами запретили покупать билеты на теннисном Australian Open,sport
ФИФА запретила ЦСКА и «Химкам» подписывать новых футболистов до лета 2026 года,sport
"Защитник «Зенита» Эракович: есть команды, которые начинают красиво, но «Зенит» в итоге все равно оказывается на первом месте",sport
Главу комиссии судей РФС опросили в МВД после заявления губернатора Самарской области,sport
"«С бодуна, что ли?» Аршавин рассказал, зачем ему впервые за много лет написала Барановская",sport
«Будешь нюхать?» Как СКА дошутился в матче с «Динамо»,sport
"СКА проиграл «Динамо», потерпев 14-е поражение в сезоне",sport
«Людям нравится бразильский „Зенит“». Степашин высказался о петербургском футболе,sport
Защитник «Зенита» Алип пропустит матч против «Акрона» из-за травмы,sport
World Aquatics добавила более 20 пловцов в список нейтральных спортсменов из России,sport
«У нас все идет нормально»: Семак попытался объяснить последние неудачи команды,sport
"Нападающий СКА Кузнецов: в Петербурге меня никто не знает, вот это кайф",sport
Усманов приостановил работу на посту президента Международной федерации фехтования,sport
Больше не команда бомжей. Как чиновники за полгода поменяли мнение о нейтральном статусе российских спортсменов,sport
«За базар отвечу». Губернатор Федорищев пообещал довести расследование о коррупции в российском футболе до конца,sport
В IWF заявили о скором возвращении российских тяжелоатлетов на соревнования,sport
Путин поручил увеличить размер отчислений от азартных игр,sport
Новости компаний,sport
"Суперкомпьютер существенно повысил шансы «Спартака» на чемпионство в РПЛ, а шансы «Зенита» — понизил",sport
"Расширение полномочий Минспорта, обучение детей плаванию — госуслуга и реализация программы «Земский тренер». Что еще поручил Путин",sport
"Олимпийская чемпионка Алина Загитова призналась, что именно себе увеличила",sport
У реванша между боксерами Биволом и Бетербиевым появилась официальная дата,sport
Овечкин вышел на лёд после перелома,sport
Александр Бельский стал новым президентом Федерации футбола Петербурга,sport
Мбаппе пожаловался на ПСЖ в дисциплинарную комиссию LFP,sport
Губернатор Самарской области Федорищев подготовил обращение к прокурору о сделках в футболе при его предшественнике,sport
Семак — о проблемах нападающего Соболева: Он столкнулся с большим давлением,sport
«К команде претензий нет»: Сергей Семак объяснил сенсационный проигрыш «Крыльям Советов»,sport
Месть бывшего. Как «Зенит» отлетел от «Крыльев Советов»,sport
"«Зенит» проиграл «Крыльям Советов», пропустив три гола за 11 минут",sport
«Зенит» опубликовал состав на игру с «Крыльями Советов»,sport
Алишер Усманов снова избран главой Международной федерации фехтования,sport
Семак против Карпина. «Зенит» узнал соперника в полуфинале Кубка России,sport
Хет-трик Хайруллина помог СКА победить «Амур» в Хабаровске,sport
Российский футбольный союз проверяет «Крылья Советов» на причастность к коррупции,sport
В РФС назвали дату выборов президента союза,sport
Игрок «Зенита» Нино номинирован на звание лучшего защитника 2024 года по версии ФИФА,sport
Главу Федерации футбола Брунея уволили вскоре после матча с Россией,sport
«Деньги в ЦСКА ей тоже номинально платили?» Что говорят об Исинбаевой в Госдуме,sport
Сборная России по футболу не попала в жеребьевку отборочного турнира ЧМ-2026,sport
Футбольный союз договорился с губернатором Федорищевым вместе разобраться с коррупцией в судейском корпусе после скандала,sport
Губернатор Самарской области Федорищев передал факты коррупции в российском футболе правоохранителям,sport
Бетербиев и Бивол могут получить 40 млн долларов за реванш,sport
"СКА проиграл «Адмиралу», это 13-е поражение в сезоне",sport
«Зенит» обыграл «Ахмат» и вышел в полуфинал Пути РПЛ Кубка России,sport
Президентом Грузии может стать чемпион России по футболу,sport
"Аршавин признался, что у него есть тайный шестой ребенок",sport
«500 млн черного нала». Губернатор Самарской области Федорищев рассказал о подкупе футбольных судей,sport
Губернатор Самарской области заявил о коррупции в российском футболе,sport
Ротенберг включил в расширенный состав сборной России на Кубок Первого канала 20 хоккеистов СКА,sport
«Соболев — не уровень „Зенита“». За что бывшие футболисты устроили буллинг форварду петербургской команды,sport
Биатлонист Евгений Устюгов лишился золотой и бронзовой медалей Олимпиады-2010 в Ванкувере,sport
"Аршавин расскажет родителям, подходит ли их ребенок для футбола",sport
Бывший гонщик Виталий Петров возглавил проект Бориса Ротенберга «СМП Рэйсинг»,sport
«Какого хрена ты погоны получала?» Вяльбе: Исинбаева — предатель Родины,sport
Чемпион «Битвы роботов» из Петербурга: призовые потратим на ремонт,sport
Плющенко и Ягудин выложили фото с Гран-при России в Петербурге,sport
"Провал Соболева, хромой Алип и спасительный гол Ерохина. Как «Зенит» обыграл «Оренбург» на последних секундах",sport
Новости компаний,sport
«Зенит» на последней минуте вырвал победу у «Оренбурга». В ней принимают участие 417 атлетов с особенностями ментального развития из России и Белоруссии.,sport
На его месте мог быть Ян. Битва за корону в отсутствие короля,sport
СКА обыграл «Торпедо» со счетом 4:1,sport
СКА продал нападающего Галимова в «Авангард»,sport
"«Мы играли за ленинградцев, бабушек и дедушек». «Зенит» празднует 40-летие первых золотых медалей",sport
Боец Джефф Монсон решил стать депутатом Госдумы,sport
Международная федерация плавания World Aquatics сняла запрет на участие российских и белорусских спортсменов,sport
РФС счел ошибкой судьи не назначенный в ворота «Зенита» пенальти в матче с «Ахматом»,sport
На «СКА Арене» пройдет хоккейный Кубок Первого канала,sport
"Трамп решил сделать министром образования Линду Макмэн, которая дралась со своей дочерью в реслинге",sport
Сборная России по футболу обыграла Сирию,sport
У юной фигуристки из России нашли допинг,sport
"Александр Овечкин оформил дубль, побил кучу рекордов, а потом травмировался в матче НХЛ",sport
В Петербурге проходит Всероссийская Спартакиада Специальной Олимпиады,sport
Дубль Кузнецова помог СКА обыграть худшую команду чемпионата КХЛ,sport
«Будут нормальные матчи»: агент Тимур Гурцкая назвал соперников сборной России по футболу в 2025 году,sport
«МАТЧ ТВ»: сборную России по футболу не допустят до жеребьевки отборочного турнира ЧМ-2026,sport
"Спортивный арбитражный суд удовлетворил иск тренера «Зенита» к Украинской ассоциации футбола, лишившей его титулов",sport
«За победу на чемпионате мира мне подарили кружку». Интервью с чемпионкой мира по шахматам до 18 лет Ольгой Кармановой,sport
Комментатор Казанский: совершено вооруженное нападение на экс-футболиста Вадима Евсеева,sport
Женская футбольная команда «Зенит» — чемпион России в третий раз подряд,sport
«Зенит» проиграл «Фенербахче» в Стамбуле,sport
СКА проиграл «Ак Барсу» в овертайме. Это шестое поражение армейцев в семи матчах,sport
"Сборная России установила рекорд, забив 11 мячей в ворота Брунея",sport
Защитник СКА Деанджело подрался на матче с нападающим «Ак Барса» Дыняком,sport
Майк Тайсон сразится с блогером Джейком Полом. На кону десятки миллионов долларов,sport
Медведев рассказал о страданиях в последнем сезоне,sport
Не время для ограничений. Дзюба попросил бы Путина отменить Fan ID,sport
СКА победил «Сибирь» и прервал серию из пяти поражений,sport
"КХЛ возвращает драфт, но Роман Ротенберг и почти все клубы против. В российском хоккее новая битва",sport
Семак — о словах Дзюбы: для всех хорошим не будешь,sport
"«Семак все сделал, чтобы я не продлил контракт». Дзюба объяснил, почему никогда не пожмет руку главному тренеру «Зенита»",sport
Соболев позвонил Дзюбе и посоветовал «не баловаться руками»,sport
Женская команда «ЦОП-Петербург» стала чемпионом первенства России по баскетболу 3×3,sport
Россиянкам запретили выступать на чемпионате мира по бодибилдингу под флагом РФ,sport
Блогер Джейк Пол подарил Майку Тайсону голубя перед боем. Боксер обещал скормить птицу своему соколу,sport
"«Хоккейный бог наказывает, когда начинаешь заигрываться». Как Роман Ротенберг объяснил пятое поражение СКА подряд",sport
СКА потерпел пятое поражение подряд,sport
«Зенит» примет участие в Зимнем Кубке РПЛ,sport
"«Зенит» в матче против «Ахмата» пропустил первым, но сумел вырвать победу",sport
Новости компаний,sport
«Шахматист из России опаснее игрока из Европы». 17-летняя петербургская чемпионка мира по шахматам — о выборе и победе,sport
«Амкал» обыграл 2Drots на «Газпром Арене» и забрал Кубок Медиалиги,sport
РФС отстранил футбольного арбитра Безбородова от судейства до конца сезона,sport
Правительство России упразднило оргкомитет по подготовке спортсменов к Олимпийским играм,sport
Чемпионка мира по плаванию Ефимова рассказала о страхе стать иноагентом после слов главы ОКР,sport
СКА проиграл четвертый матч подряд,sport
22-летний боксер скончался во время тренировки в Челябинске,sport
"«Пока можно выделить только ее». Тарасова назвала фигуристку, которая готова выступить на Олимпиаде-2026",sport
«Зенит» разгромил «Ахмат» в Кубке России,sport
Теперь официально: защитник «Зенита» Сантос больше не считается легионером в чемпионате России,sport
Дочь депутата Госдумы Ирины Родниной проголосовала на выборах в США,sport
Экс-футболист «Зенита» Олег Шатов возглавил «Урал» в Первой лиге,sport
Дзюба: хотелось бы заковырять гол за сборную России,sport
Хоккеист СКА Деанджело: «Я был за Трампа с самого начала»,sport
Шестнадцатилетняя Людмила Смирнова из Петербурга стала чемпионкой мира по шашкам,sport
«Он должен встать на колени». В Международной ассоциации бокса потребовали от главы МОК извиниться за допуск Хелиф к играм,sport
Кровь Бабича и три удаления: во время матча ЦСКА — «Спартак» произошла массовая драка игроков,sport
«Ерунда какая-то»: боксер Поветкин ответил на обвинения в допинге,sport
Минус Латышонок. «Зенит» обыграл махачкалинское «Динамо»,sport
«Салават Юлаев» обыграл СКА,sport
Пловцы в Сингапуре поставили три мировых рекорда за два дня,sport
Фигуристка Валиева намерена вернуться в спорт после окончания дисквалификации,sport
19-летний экс-нападающий СКА Матвей Мичков стал лучшим новичком месяца в НХЛ,sport
Бывший петербургский гонщик Шварцман решил уйти из «Феррари»,sport
Поветкина временно отстранили от бокса,sport
"СКА второй раз за сезон уступил «Локомотиву», прервав победную серию из семи матчей",sport
Полузащитник «Манчестер Сити» Родри получил «Золотой мяч» и стал лучшим футболистом года,sport
СКА обыграл «Сибирь» со счетом 6 : 3,sport
Из «Зенита» лишь четверо. Карпин назвал расширенный состав сборной России на матчи в ноябре,sport
«Вопросы к судейству с первой минуты». Как «Зенит» вничью пободался с «Локомотивом»,sport
«Зенит» сыграл вничью с «Локомотивом»,sport
КХЛ оштрафовала «Спартак» и обвинила Ротенберга в дискредитации. А почему они на самом деле поругались,sport
Наш проект: Зенитовцы против «Зенита». В Петербурге ждут зрелищный и яркий футбольный матч,sport
"Лыжи, альпаки, улитки по‑бургундски: где и как отдыхать в Краснодарском крае, когда лето закончилось",sport
«Позорит российский хоккей». Хоккейный «Спартак» пожаловался на Ротенберга в КХЛ,sport
«СКА — позор российского хоккея». Как армейцы победили «Спартак» под матерные кричалки,sport
"СКА обыграл «Спартак», отыгравшись после 0 : 2 в первом периоде",sport
Наш проект: Самобытная команда с хорошими бойцовскими качествами. Кто играет с «Зенитом» в ноябре,sport
Лига чемпионов у нас дома. Российские фигуристы и гимнасты будут соревноваться по-новому,sport
"На Мадагаскаре ждут Ротенберга и Овечкина, чтобы развивать хоккей",sport
Новости компаний,sport
Экс-тренер «Зенита» Манчини ушел из сборной Саудовской Аравии раньше времени. 2 ноября на петербургской «Газпром Арене» состоится матч «Зенита» с дебютантом Российской Премьер-Лиги — командой «Динамо» Махачкала. Раньше противники никогда не встречались на футбольном поле.,sport
Марию Шарапову включат в Международный зал теннисной славы,sport
Сборная России по футболу сыграет против Брунея,sport
Минское «Динамо» прибыло в Хельсинки на матч Лиги конференций УЕФА. Тренера пытались заставить говорить о политике,sport
"СКА второй матч подряд забил восемь шайб, на этот раз в ворота «Куньлуня»",sport
"Борис Ротенберг о тренерском таланте сына: «Дай бог, чтобы он учился и становился еще лучше»",sport
"Российские власти надеются, что отечественные спортсмены займут третье общекомандное место на Олимпиаде-2026",sport
Умер легендарный нападающий СКА Борис Боков,sport
Раньше не встречались: в Петербурге пройдет яркий матч с махачкалинской командой,sport
Российскому бойцу грозит пожизненное отстранение за удар ногой в голову боксера,sport
Гол Ерохина принес «Зениту» победу над «Факелом» в Кубке России,sport
«Зенит» официально сыграет с «Фенербахче» под руководством Жозе Моуриньо,sport
"Жена Семака — о том, почему не ссорится с мужем: он доминирует, я подчиняюсь",sport
"Роман Ротенберг: раньше были большевики и меньшевики, и даже между ними была конкуренция",sport
"СКА одержал крупнейшую победу в сезоне, разгромив «Витязь» со счетом 8:1",sport
Дуглас Сантос из «Зенита» получил российский паспорт. Это нормально?,sport
Фигурист Александр Галлямов: бронзовую медаль Олимпиады за командный турнир мне так и не отдали,sport
Путин дал гражданство РФ капитану «Зенита» Дугласу Сантосу и первому политическому беженцу из США,sport
"«Надеюсь, люди будут рады за меня». Легкоатлетка Кочанова — о премии в 2,5 млн рублей",sport
Футболист «Зенита» Дуглас Сантос сможет сыграть за сборную России после смены гражданства,sport
"Петербургская прыгунья в высоту Мария Кочанова получит 2,5 млн рублей за победу на чемпионате в Екатеринбурге",sport
"Касаткина стала чемпионкой турнира WTA в Китае, обыграв Андрееву в финале",sport
"«Если мою шутку не поняли, значит, был не прав»: Черчесов прокомментировал свою скандальную остроту",sport
"«Зенит» разгромил «Акрон», Мостовой оформил дубль",sport
В офисе псковского «Яблока» проходит обыск,sport
Артём Дзюба получил травму в матче против «Зенита» и был заменен на 10-й минуте,sport
Объединяй и властвуй. Зачем министр спорта Дегтярев создает новые федерации и хочет возглавить ОКР,sport
"Аршавин, императрица Екатерина, волки и медведи. Роман Ротенберг отпраздновал победу в первом армейском дерби",sport
"«Мы, как мужики на охоте, идем в лес, а там волки и медведи»: Роман Ротенберг — о матчах КХЛ",sport
Гол Никишина в овертайме принес СКА победу над ЦСКА,sport
Тарпищев предложил выдвинуть министра спорта Дегтярева на пост главы Олимпийского комитета России. Путин отреагировал,sport
Олимпийская чемпионка Липницкая родила ребенка от нового мужа. Бывший участвует в СВО,sport
"Путин: россиян, которые систематически занимаются спортом, пока недостаточно",sport
Футболисты и тренеры ЦСКА и «Зенита» попали в базу украинского сайта «Миротворец»,sport
Гол Кузнецова в овертайме помог СКА победить «Нефтехимик»,sport
Главный тренер БК «Зенит» Хавьер Паскуаль улетел в Испанию после поражения команды в матче с ЦСКА,sport
Миллиардер Мазепин возглавит объединенную Федерацию водных видов спорта,sport
«Чуть с ума не сошел». Вратарь «Зенита» Латышонок рассказал о ценах на жилье в Петербурге,sport
Нападающего «Реала» Мбаппе подозревают в изнасиловании,sport
Поздняков объявил об уходе с поста президента Олимпийского комитета России,sport
Новости компаний,sport
Скандальный поп-ММА промоушен Hardcore лишили лицензии. Прославленная наставница олимпийских чемпионов рассказала о дальнейших планах,sport
Извинения не помогли. Блогер Литвин получил 13 суток ареста,sport
Команда Бивола подаст протест на судейство боя с Бетербиевым,sport
"«Все ходили в школу, я ходил на тренировки». Полузащитник «Зенита» объяснил, почему футболисты заслужили высокие зарплаты",sport
Петербургский боксер Бивол проиграл Бетербиеву в бою за звание абсолютного чемпиона мира,sport
Два гола Соболева помогли «Зениту» разгромить «Войводину»,sport
Поиграли — и Баста. Мизулина и депутаты обсуждают будущее медиафутбола после драки с болельщиками,sport
"СКА вырвал победу у «Автомобилиста», забросив четыре шайбы в третьем периоде",sport
20 миллионов долларов за бой под чужими флагами. Почему встреча Бивола и Бетербиева — главное событие года,sport
"Футболист «Зенита» Глушенков признался, что может выпить литр пива после матча",sport
"Роман Ротенберг: сегодня борт был не на нашей стороне, надо шлифовать",sport
"Роман Ротенберг о поражении СКА: петух клюнул, и мужик перекрестился",sport
СКА потерпел шестое поражение в сезоне,sport
CAS поддержал «Зенит» в споре с «Барселоной». Про что был иск?,sport
"«Зенит» оштрафовали за фанатов, которые запустили игрушечный вертолет во время матча с «Акроном»",sport
«Спасибо за всё». Теннисист Рафаэль Надаль объявил о завершении карьеры,sport
Нападающий СКА Кузнецов вернулся в состав команды после травмы плеча,sport
РФС официально отменил товарищеский матч с Пакистаном,sport
"«Мы не знаем, что будем делать на сборах». В чем смысл существования сборной России, с которой никто не хочет играть",sport
Футболист Головин о странных обычаях во Франции: Мужчины меня целовать не пытались,sport
Чемпион мира по плаванию из Петербурга получил нейтральный статус от World Aquatics,sport
Сборная России по футболу сыграет с командой Сирии после отказа Пакистана,sport
Со сборной России по футболу может сыграть неофициальная сборная Пакистана. Официальная играть отказалась,sport
Ротенберг обижался на КХЛ и приводил в пример СССР. Как СКА подарил своему главному тренеру победу на юбилейный матч,sport
"Роман Ротенберг обвинил КХЛ в дискриминации по национальному признаку за то, что его не поздравили с юбилейным матчем",sport
Гол Никишина в овертайме принес СКА победу в матче против «Локомотива»,sport
"«Политика, вмешивающаяся в спорт, — это большая проблема»: в Бурунди выразили интерес к товарищескому матчу со сборной РФ по футболу",sport
Триатлонистка из Петербурга утонула на соревнованиях в Барселоне,sport
Матч между сборными России и Таджикистана в ноябре не состоится,sport
«Критический уровень русофобских настроений»: посольство РФ в Финляндии ответило на оскорбления российских футболистов,sport
Сборные Пакистана и Танзании по футболу отказались играть с командой России. С кем играть на сборах — неизвестно,sport
«Не было достойных людей». Тренер Ирина Винер — об Алине Кабаевой и уходе из Федерации художественной гимнастики,sport
«Слов вообще нет». Угожаев победил на «Мемориале Н. А. Панина-Коломенкина»,sport
"«Грусть, печаль, тоска». Кагановская и Некрасов стали лучшим танцевальным дуэтом на мемориале Панина-Коломенкина",sport
«Зенит» благодаря пенальти Мантуана обыграл «Оренбург»,sport
«Мы недовольны». Мишина и Галлямов победили на мемориале Панина в парном катании,sport
«Любите своё тело». Анна Фролова выиграла на мемориале Панина-Коломенкина,sport
"«Можно увидеть, что меня ранят». Семененко под музыку из «Дюны» выиграл короткую программу на «Мемориале Панина-Коломенкина»",sport
«Сделаем четверной выброс». Бойкова и Козловский обошли Мишину и Галлямова в короткой программе на мемориале Панина-Коломенкина,sport
«Сегодня не упала!» Фигуристка Фролова выиграла короткую программу на мемориале Панина-Коломенкина,sport
Новости компаний,sport
Россиян из финского футбольного клуба «Яро» засыпали оскорблениями во время матча,sport
"СКА впервые в сезоне ни разу не пропустил, обыграв минское «Динамо»",sport
"Соболев забил первый гол, а Глушенков опять травмировался. Как «Зенит» разгромил «Акрон» в Кубке России",sport
Сергей Семак назвал состав на матч против «Акрона» в Кубке России,sport
«Или находим голову все-таки?» Ирина Винер высказалась про участие в соревнованиях в нейтральном статусе,sport
Главу РЖД избрали первым президентом объединенной федерации гимнастики,sport
Фанатскую трибуну на «Газпром Арене» могут наказать за скандирование «Соболев-Гондоу»,sport
Наш проект: «Мы остались заводской командой и гордимся этим». Как выглядит корпоративный футбол,sport
"Роман Ротенберг: у игроков, которые не борются, будут серьезные проблемы с попаданием в состав СКА",sport
Роман Ротенберг: Как нас учила ленинградская улица — лучше бить первым,sport
СКА сенсационно проиграл предпоследней команде в рейтинге чемпионата,sport
"Гонду били в пах, а Караваев жестко облажался. Как «Зенит» впервые проиграл в чемпионате",sport
«Зенит» проиграл на выезде «Краснодару» и опустился на третье место,sport
"«Обеспечиваем формой, арендуем спортивные залы». Как работодатели стимулируют россиян быть ЗОЖниками",sport
"Травма Кузнецова, 13 голов и три очка Деанджело. Как СКА и «Северсталь» провели самую безумную игру сезона",sport
СКА победил «Северсталь» в самом результативном матче сезона,sport
От клуба «Мурзинка» и до наших дней. Как сотрудники завода в Петербурге больше века играют в футбол,sport
Юных фигуристов из России могут допустить до международных стартов,sport
"СКА хотел отдать «Барысу» хоккеиста в рамках дружбы России и Казахстана, но КХЛ запретила",sport
"«Снова на коне». Смотрите, как ЦСКА презентовал звездного новичка, который не хотел играть с Россией",sport
«Зенит» оштрафовали за кричалки петербургских фанатов в адрес Соболева,sport
"Псих или крутой защитник: кто же такой Тони Деанджело, которому СКА готов платить миллионы",sport
Больше половины членов УЕФА одобрили возвращение российских юниоров на международные турниры,sport
Наш проект: Игра должна быть радостью. Как заводская футбольная команда отпраздновала 10-летие,sport
СКА обыграл «Авангард». Это четвертая победа армейцев подряд,sport
Шестикратную чемпионку мира по плаванию Ефимову покусала бездомная собака. Спортсменка пропустила этапы Кубка мира,sport
«Так я стал предателем». Как футболист «Зенита» Глушенков вдруг стал врагом и почему с ним хочет поговорить Карпин с глазу на глаз,sport
"Миллион долларов, сало и борщ. СКА подписал американского защитника Деанджело, который провел в НХЛ почти 400 матчей",sport
«Не хотелось бы». Президент РПЛ допустил штрафы за низкую посещаемость матчей,sport
"Билан выл, а Семак сходил с ума. Как «Зенит» спасся в матче против одной из худших команд сезона",sport
"«Зенит» в матче с «Факелом» пропустил первым, но сумел вырвать победу",sport
"Семак решил уничтожить «Факел», выпустив против воронежцев четырех нападающих",sport
Президент ФИБА-Европа первым поздравил Кириленко с переизбранием на пост главы РФБ,sport
Гендиректором хоккейного СКА стала Ольга Ловягина с хорошими связями в Смольном,sport
"Его имя объявляла Селин Дион, а легенда СКА говорит о божественном даре. Кто такой Иван Демидов, набравший 4 очка в 18 лет",sport
"СКА разгромил «Сочи», 18-летний Демидов впервые набрал 4 очка за матч",sport
Наш проект: Чтобы люди хоть немного выдохнули. Работников заводов собрали на чемпионат,sport
"РФС: лучшим футбольным клубом России стал «Зенит», а лучшим тренером — Сергей Семак",sport
Российский футболист Миранчук в матче против Месси забил супергол в MLS,sport
"Шашки, бег, волейбол — и не только. Как работники заводов состязались в 9 видах спорта",sport
Новости компаний,sport
ESPN: украинского боксера Александра Усика задержали в аэропорту Польши из-за состояния спортсмена,sport
"«Зенит» обыграл «Рубин», Соболев отдал голевую передачу",sport
"Алина Загитова запросила у президентского фонда 74,8 млн рублей на ледовое шоу в Петербурге",sport
Фанаты «Зенита» освистали и оскорбили Соболева на матче с «Рубином»,sport
«Слава России» и грозный медведь. Фанаты «Зенита» устроили перф перед матчем с «Рубином»,sport
Экс-жена хоккеиста СКА Грицюка обвинила его в намеренном снижении зарплаты из-за алиментов,sport
"Чемпион Паралимпиады Александр Яремчук: жена говорит, что если бы у меня было две руки, она бы на меня не взглянула",sport
"«Вообще легко». Дзюба сказал, что может сыграть за сборную России даже пьяным",sport
«Зенит» оштрафовали за присутствие болельщиков на матче с «Сочи». Туда пускали бесплатно,sport
"Экс-футболист «Зенита» Сергеев: не знаю, почему Семак не видел меня в составе",sport
СКА обыграл «Ладу» в овертайме,sport
"Семак рассказал, зачем ему нужны одновременно на поле Соболев, Кассьерра и Гонду",sport
Гонду принес «Зениту» победу над ЦСКА,sport
"Семак выпустил против ЦСКА Соболева, Кассьерру и Лусиано",sport
Полузащитник «Зенита» Барриос: буду биться за Соболева,sport
"СКА закрыл комментарии в Telegram-канале к новостям о проигрыше «Трактору». Тренер заявил, что они пишутся «из-за бугра»",sport
